order_id,order_line_id,order_datetime,channel_id,fulfillment_center_id,oms_sku_code,ordered_qty,fulfilled_qty,cancelled_qty,unit_selling_price,order_status
ORD00002719,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00006,10,10,0,16900.0,COMPLETED
ORD00002720,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00006,6,6,0,16900.0,COMPLETED
ORD00002721,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00006,18,18,0,16900.0,COMPLETED
ORD00002875,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00007,13,0,13,12900.0,CANCELLED
ORD00002876,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00007,9,9,0,12900.0,COMPLETED
ORD00002877,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00007,1,1,0,12900.0,COMPLETED
ORD00003031,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00007,26,26,0,12900.0,COMPLETED
ORD00003032,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00007,2,2,0,12900.0,COMPLETED
ORD00003033,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00007,19,19,0,12900.0,COMPLETED
ORD00003187,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00007,5,5,0,12900.0,COMPLETED
ORD00003188,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00007,15,15,0,12900.0,COMPLETED
ORD00003189,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00007,16,16,0,12900.0,COMPLETED
ORD00003342,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00008,8,8,0,43900.0,COMPLETED
ORD00003343,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00008,14,14,0,43900.0,COMPLETED
ORD00003344,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00008,17,17,0,43900.0,COMPLETED
ORD00003498,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00008,24,24,0,43900.0,COMPLETED
ORD00003499,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00008,7,7,0,43900.0,COMPLETED
ORD00003500,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00008,37,34,3,43900.0,PARTIAL
ORD00003654,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00008,6,6,0,43900.0,COMPLETED
ORD00003655,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00008,21,21,0,43900.0,COMPLETED
ORD00003656,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00008,20,20,0,43900.0,COMPLETED
ORD00003810,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00009,17,16,1,31900.0,PARTIAL
ORD00003811,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00009,3,3,0,31900.0,COMPLETED
ORD00003812,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00009,15,15,0,31900.0,COMPLETED
ORD00003966,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00009,10,10,0,31900.0,COMPLETED
ORD00003967,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00009,44,44,0,31900.0,COMPLETED
ORD00003968,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00009,20,20,0,31900.0,COMPLETED
ORD00004122,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00009,16,16,0,31900.0,COMPLETED
ORD00004123,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00009,26,26,0,31900.0,COMPLETED
ORD00004124,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00009,2,2,0,31900.0,COMPLETED
ORD00004277,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00010,20,20,0,19900.0,COMPLETED
ORD00004278,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00010,6,6,0,19900.0,COMPLETED
ORD00004279,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00010,18,18,0,19900.0,COMPLETED
ORD00004429,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00010,24,22,2,19900.0,PARTIAL
ORD00004430,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00010,4,4,0,19900.0,COMPLETED
ORD00004431,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00010,22,21,1,19900.0,PARTIAL
ORD00004585,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00010,8,0,8,19900.0,CANCELLED
ORD00004586,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00010,25,25,0,19900.0,COMPLETED
ORD00004587,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00010,26,24,2,19900.0,PARTIAL
ORD00004730,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00011,5,5,0,37900.0,COMPLETED
ORD00004731,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00011,1,1,0,37900.0,COMPLETED
ORD00004732,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00011,2,2,0,37900.0,COMPLETED
ORD00004875,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00011,6,6,0,37900.0,COMPLETED
ORD00004876,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00011,7,7,0,37900.0,COMPLETED
ORD00004877,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00011,5,5,0,37900.0,COMPLETED
ORD00005027,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00011,3,3,0,37900.0,COMPLETED
ORD00005028,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00011,6,6,0,37900.0,COMPLETED
ORD00005175,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00012,16,16,0,33900.0,COMPLETED
ORD00005176,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00012,16,16,0,33900.0,COMPLETED
ORD00005177,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00012,2,2,0,33900.0,COMPLETED
ORD00005330,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00012,5,2,0,33900.0,PARTIAL
ORD00005331,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00012,17,0,0,33900.0,PARTIAL
ORD00005332,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00012,15,0,0,33900.0,PARTIAL
ORD00005486,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00012,5,5,0,33900.0,COMPLETED
ORD00005487,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00012,5,5,0,33900.0,COMPLETED
ORD00005488,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00012,4,4,0,33900.0,COMPLETED
ORD00005639,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00013,1,1,0,49900.0,COMPLETED
ORD00005640,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00013,2,2,0,49900.0,COMPLETED
ORD00005641,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00013,8,8,0,49900.0,COMPLETED
ORD00005792,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00013,15,15,0,49900.0,COMPLETED
ORD00005793,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00013,18,18,0,49900.0,COMPLETED
ORD00005794,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00013,6,6,0,49900.0,COMPLETED
ORD00005945,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00013,6,6,0,49900.0,COMPLETED
ORD00005946,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00013,1,1,0,49900.0,COMPLETED
ORD00005947,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00013,6,6,0,49900.0,COMPLETED
ORD00006091,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00014,7,6,1,52900.0,PARTIAL
ORD00006092,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00014,6,6,0,52900.0,COMPLETED
ORD00006240,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00014,8,6,2,52900.0,PARTIAL
ORD00006241,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00014,2,2,0,52900.0,COMPLETED
ORD00006242,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00014,4,4,0,52900.0,COMPLETED
ORD00006384,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00014,6,6,0,52900.0,COMPLETED
ORD00006385,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00014,1,1,0,52900.0,COMPLETED
ORD00006386,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00014,8,8,0,52900.0,COMPLETED
ORD00006536,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00015,4,4,0,15900.0,COMPLETED
ORD00006537,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00015,12,12,0,15900.0,COMPLETED
ORD00006538,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00015,17,12,0,15900.0,PARTIAL
ORD00006692,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00015,7,7,0,15900.0,COMPLETED
ORD00006693,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00015,28,27,1,15900.0,PARTIAL
ORD00006694,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00015,32,32,0,15900.0,COMPLETED
ORD00006848,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00015,18,1,2,15900.0,PARTIAL
ORD00006849,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00015,10,0,0,15900.0,PARTIAL
ORD00006850,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00015,21,0,0,15900.0,PARTIAL
ORD00006995,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00016,4,0,0,17900.0,PARTIAL
ORD00006996,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00016,6,0,0,17900.0,PARTIAL
ORD00006997,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00016,1,0,0,17900.0,PARTIAL
ORD00007145,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00016,8,8,0,17900.0,COMPLETED
ORD00007146,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00016,5,5,0,17900.0,COMPLETED
ORD00007294,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00016,2,2,0,17900.0,COMPLETED
ORD00007295,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00016,2,2,0,17900.0,COMPLETED
ORD00007296,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00016,2,2,0,17900.0,COMPLETED
ORD00007444,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00017,9,0,0,54900.0,PARTIAL
ORD00007445,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00017,4,0,0,54900.0,PARTIAL
ORD00007446,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00017,6,0,0,54900.0,PARTIAL
ORD00007597,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00017,11,10,1,54900.0,PARTIAL
ORD00007598,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00017,17,16,1,54900.0,PARTIAL
ORD00007599,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00017,3,3,0,54900.0,COMPLETED
ORD00007753,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00017,1,1,0,54900.0,COMPLETED
ORD00007754,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00017,9,9,0,54900.0,COMPLETED
ORD00007755,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00017,12,10,2,54900.0,PARTIAL
ORD00007902,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00018,7,7,0,24900.0,COMPLETED
ORD00007903,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00018,3,3,0,24900.0,COMPLETED
ORD00007904,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00018,6,6,0,24900.0,COMPLETED
ORD00008058,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00018,10,10,0,24900.0,COMPLETED
ORD00008059,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00018,20,20,0,24900.0,COMPLETED
ORD00008060,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00018,4,4,0,24900.0,COMPLETED
ORD00008214,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00018,5,5,0,24900.0,COMPLETED
ORD00008215,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00018,10,10,0,24900.0,COMPLETED
ORD00008216,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00018,6,6,0,24900.0,COMPLETED
ORD00008362,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00019,8,8,0,27900.0,COMPLETED
ORD00008363,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00019,2,2,0,27900.0,COMPLETED
ORD00008364,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00019,12,12,0,27900.0,COMPLETED
ORD00008516,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00019,13,13,0,27900.0,COMPLETED
ORD00008517,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00019,6,6,0,27900.0,COMPLETED
ORD00008518,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00019,19,18,1,27900.0,PARTIAL
ORD00008672,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00019,12,12,0,27900.0,COMPLETED
ORD00008673,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00019,1,1,0,27900.0,COMPLETED
ORD00008674,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00019,6,6,0,27900.0,COMPLETED
ORD00008824,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00020,11,10,1,45900.0,PARTIAL
ORD00008825,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00020,3,0,3,45900.0,CANCELLED
ORD00008826,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00020,6,6,0,45900.0,COMPLETED
ORD00008977,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00020,5,5,0,45900.0,COMPLETED
ORD00008978,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00020,2,2,0,45900.0,COMPLETED
ORD00008979,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00020,11,11,0,45900.0,COMPLETED
ORD00009130,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00020,4,4,0,45900.0,COMPLETED
ORD00009131,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00020,6,6,0,45900.0,COMPLETED
ORD00009132,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00020,12,12,0,45900.0,COMPLETED
ORD00009284,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00021,8,8,0,44900.0,COMPLETED
ORD00009285,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00021,2,2,0,44900.0,COMPLETED
ORD00009286,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00021,7,7,0,44900.0,COMPLETED
ORD00009440,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00021,6,6,0,44900.0,COMPLETED
ORD00009441,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00021,17,17,0,44900.0,COMPLETED
ORD00009442,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00021,14,14,0,44900.0,COMPLETED
ORD00009594,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00021,6,6,0,44900.0,COMPLETED
ORD00009595,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00021,13,13,0,44900.0,COMPLETED
ORD00009596,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00021,4,4,0,44900.0,COMPLETED
ORD00009745,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00022,13,13,0,47900.0,COMPLETED
ORD00009746,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00022,5,5,0,47900.0,COMPLETED
ORD00009747,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00022,2,1,1,47900.0,PARTIAL
ORD00009901,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00022,15,15,0,47900.0,COMPLETED
ORD00009902,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00022,5,5,0,47900.0,COMPLETED
ORD00009903,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00022,8,8,0,47900.0,COMPLETED
ORD00010055,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00022,3,3,0,47900.0,COMPLETED
ORD00010056,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00022,7,7,0,47900.0,COMPLETED
ORD00010057,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00022,9,9,0,47900.0,COMPLETED
ORD00010209,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00023,14,14,0,41900.0,COMPLETED
ORD00010210,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00023,13,13,0,41900.0,COMPLETED
ORD00010211,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00023,6,4,2,41900.0,PARTIAL
ORD00010364,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00023,6,6,0,41900.0,COMPLETED
ORD00010365,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00023,26,26,0,41900.0,COMPLETED
ORD00010366,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00023,20,20,0,41900.0,COMPLETED
ORD00010520,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00023,3,0,0,41900.0,PARTIAL
ORD00010521,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00023,14,0,0,41900.0,PARTIAL
ORD00010522,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00023,12,0,0,41900.0,PARTIAL
ORD00010675,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00024,12,12,0,16900.0,COMPLETED
ORD00010676,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00024,13,13,0,16900.0,COMPLETED
ORD00010677,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00024,6,6,0,16900.0,COMPLETED
ORD00010831,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00024,14,14,0,16900.0,COMPLETED
ORD00010832,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00024,3,3,0,16900.0,COMPLETED
ORD00010833,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00024,10,10,0,16900.0,COMPLETED
ORD00010986,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00024,3,3,0,16900.0,COMPLETED
ORD00010987,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00024,10,10,0,16900.0,COMPLETED
ORD00010988,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00024,12,12,0,16900.0,COMPLETED
ORD00011136,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00025,5,5,0,31900.0,COMPLETED
ORD00011137,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00025,7,7,0,31900.0,COMPLETED
ORD00011286,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00025,3,3,0,31900.0,COMPLETED
ORD00011287,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00025,6,6,0,31900.0,COMPLETED
ORD00011288,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00025,5,5,0,31900.0,COMPLETED
ORD00011437,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00025,4,4,0,31900.0,COMPLETED
ORD00011438,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00025,3,3,0,31900.0,COMPLETED
ORD00011439,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00025,5,5,0,31900.0,COMPLETED
ORD00011588,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00026,7,7,0,48900.0,COMPLETED
ORD00011589,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00026,1,1,0,48900.0,COMPLETED
ORD00011590,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00026,9,8,1,48900.0,PARTIAL
ORD00011744,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00026,7,7,0,48900.0,COMPLETED
ORD00011745,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00026,19,18,1,48900.0,PARTIAL
ORD00011746,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00026,12,12,0,48900.0,COMPLETED
ORD00011899,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00026,14,14,0,48900.0,COMPLETED
ORD00011900,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00026,12,12,0,48900.0,COMPLETED
ORD00011901,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00026,4,4,0,48900.0,COMPLETED
ORD00012054,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00027,5,4,1,36900.0,PARTIAL
ORD00012055,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00027,10,9,1,36900.0,PARTIAL
ORD00012056,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00027,18,18,0,36900.0,COMPLETED
ORD00012210,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00027,22,22,0,36900.0,COMPLETED
ORD00012211,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00027,26,26,0,36900.0,COMPLETED
ORD00012212,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00027,5,5,0,36900.0,COMPLETED
ORD00012366,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00027,24,24,0,36900.0,COMPLETED
ORD00012367,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00027,21,20,0,36900.0,PARTIAL
ORD00012368,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00027,2,0,1,36900.0,PARTIAL
ORD00012521,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00028,22,0,0,10900.0,PARTIAL
ORD00012522,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00028,2,0,0,10900.0,PARTIAL
ORD00012523,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00028,13,0,0,10900.0,PARTIAL
ORD00012677,001,2025-08-28 14:00:00,ONLINE_MALL,FC_DONGTAN,OMS-P00028,27,26,1,10900.0,PARTIAL
ORD00012678,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_DONGTAN,OMS-P00028,33,30,3,10900.0,PARTIAL
ORD00012679,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_DONGTAN,OMS-P00028,9,8,1,10900.0,PARTIAL
ORD00012833,001,2025-08-28 14:00:00,ONLINE_MALL,FC_INCHEON,OMS-P00028,10,10,0,10900.0,COMPLETED
ORD00012834,001,2025-08-28 14:00:00,GLOBAL_MALL,FC_INCHEON,OMS-P00028,8,8,0,10900.0,COMPLETED
ORD00012835,001,2025-08-28 14:00:00,ROCKET_DELIVERY,FC_INCHEON,OMS-P00028,15,15,0,10900.0,COMPLETED
ORD00012983,001,2025-08-28 14:00:00,GLOBAL_MALL,MFC_GANGNAM,OMS-P00029,4,4,0,42900.0,COMPLETED
ORD00012984,001,2025-08-28 14:00:00,ONLINE_MALL,MFC_GANGNAM,OMS-P00029,4,4,0,42900.0,COMPLETED
ORD00012985,001,2025-08-28 14:00:00,ROCKET_DELIVERY,MFC_GANGNAM,OMS-P00029,1,1,0,42900.0,COMPLETED
