receipt_id,receipt_line_id,po_id,po_line_id,receipt_datetime,center_id,wms_sku_code,received_qty,accepted_qty,rejected_qty,receipt_status
GR001471,001,PO001247,001,2025-04-23 10:00:00,FC_INCHEON,WMS-L00035,45,44,1,PARTIAL
GR001394,001,PO001180,001,2025-04-25 10:00:00,FC_INCHEON,WMS-L00033,41,41,0,RECEIVED
GR001552,001,PO001319,001,2025-04-25 10:00:00,FC_INCHEON,WMS-L00037,71,71,0,RECEIVED
GR000708,001,PO000598,001,2025-04-26 10:00:00,FC_INCHEON,WMS-L00017,65,65,0,PARTIAL
GR001444,001,PO001223,001,2025-04-26 10:00:00,MFC_GANGNAM,WMS-L00035,30,30,0,PARTIAL
GR001486,001,PO001260,001,2025-04-26 10:00:00,MFC_GANGNAM,WMS-L00036,40,40,0,RECEIVED
GR000151,001,PO000124,001,2025-04-27 10:00:00,FC_DONGTAN,WMS-L00004,180,178,2,PARTIAL
GR000641,002,PO000541,001,2025-04-27 10:00:00,MFC_GANGNAM,WMS-L00016,17,17,0,RECEIVED
GR000667,001,PO000563,001,2025-04-28 10:00:00,FC_INCHEON,WMS-L00016,31,31,0,PARTIAL
GR001379,001,PO001169,001,2025-04-28 10:00:00,FC_DONGTAN,WMS-L00033,41,41,0,PARTIAL
GR000603,002,PO000508,001,2025-04-29 10:00:00,MFC_GANGNAM,WMS-L00015,49,49,0,PARTIAL
GR001564,001,PO001331,001,2025-04-30 10:00:00,MFC_GANGNAM,WMS-L00038,41,41,0,RECEIVED
GR001517,001,PO001285,001,2025-05-01 10:00:00,FC_INCHEON,WMS-L00036,31,31,0,PARTIAL
GR000694,001,PO000587,001,2025-05-02 10:00:00,FC_DONGTAN,WMS-L00017,104,98,6,PARTIAL
GR001380,002,PO001169,001,2025-05-02 10:00:00,FC_DONGTAN,WMS-L00033,18,18,0,PARTIAL
GR001500,001,PO001272,001,2025-05-02 10:00:00,FC_DONGTAN,WMS-L00036,36,35,1,PARTIAL
GR000583,001,PO000496,001,2025-05-03 10:00:00,FC_INCHEON,WMS-L00014,32,32,0,PARTIAL
GR001231,001,PO001039,001,2025-05-03 10:00:00,FC_INCHEON,WMS-L00029,73,73,0,RECEIVED
GR001445,002,PO001223,001,2025-05-03 10:00:00,MFC_GANGNAM,WMS-L00035,15,15,0,RECEIVED
GR001458,001,PO001235,001,2025-05-03 10:00:00,FC_DONGTAN,WMS-L00035,36,36,0,PARTIAL
GR001579,001,PO001343,001,2025-05-03 10:00:00,FC_DONGTAN,WMS-L00038,60,60,0,PARTIAL
GR000138,001,PO000112,001,2025-05-04 10:00:00,MFC_GANGNAM,WMS-L00004,91,91,0,PARTIAL
GR000265,001,PO000217,001,2025-05-04 10:00:00,MFC_GANGNAM,WMS-L00007,141,141,0,RECEIVED
GR000304,001,PO000253,001,2025-05-04 10:00:00,MFC_GANGNAM,WMS-L00008,146,146,0,PARTIAL
GR000652,001,PO000552,001,2025-05-04 10:00:00,FC_DONGTAN,WMS-L00016,47,47,0,PARTIAL
GR001302,001,PO001101,001,2025-05-04 10:00:00,FC_DONGTAN,WMS-L00031,262,262,0,RECEIVED
GR001619,001,PO001381,001,2025-05-04 10:00:00,FC_DONGTAN,WMS-L00039,118,118,0,RECEIVED
GR001633,001,PO001394,001,2025-05-04 10:00:00,FC_INCHEON,WMS-L00039,100,100,0,RECEIVED
GR001674,001,PO001429,001,2025-05-04 10:00:00,FC_INCHEON,WMS-L00040,69,69,0,RECEIVED
GR000277,001,PO000229,001,2025-05-05 10:00:00,FC_DONGTAN,WMS-L00007,276,276,0,RECEIVED
GR000319,001,PO000265,001,2025-05-05 10:00:00,FC_DONGTAN,WMS-L00008,186,186,0,PARTIAL
GR000753,001,PO000638,001,2025-05-05 10:00:00,FC_INCHEON,WMS-L00018,102,0,102,REJECTED
GR001098,001,PO000930,001,2025-05-05 10:00:00,FC_INCHEON,WMS-L00026,116,116,0,RECEIVED
GR001539,001,PO001307,001,2025-05-05 10:00:00,FC_DONGTAN,WMS-L00037,103,103,0,RECEIVED
GR001606,001,PO001368,001,2025-05-05 10:00:00,MFC_GANGNAM,WMS-L00039,64,64,0,RECEIVED
GR001663,001,PO001419,001,2025-05-05 10:00:00,FC_DONGTAN,WMS-L00040,30,30,0,PARTIAL
GR000436,001,PO000365,001,2025-05-06 10:00:00,MFC_GANGNAM,WMS-L00011,41,41,0,RECEIVED
GR000780,001,PO000662,001,2025-05-06 10:00:00,FC_DONGTAN,WMS-L00019,182,170,12,PARTIAL
GR000848,001,PO000724,001,2025-05-06 10:00:00,MFC_GANGNAM,WMS-L00021,158,158,0,RECEIVED
GR000861,001,PO000736,001,2025-05-06 10:00:00,FC_DONGTAN,WMS-L00021,268,268,0,RECEIVED
GR001069,001,PO000904,001,2025-05-06 10:00:00,MFC_GANGNAM,WMS-L00026,95,92,3,PARTIAL
GR001204,001,PO001013,001,2025-05-06 10:00:00,MFC_GANGNAM,WMS-L00029,71,71,0,RECEIVED
GR001290,001,PO001090,001,2025-05-06 10:00:00,MFC_GANGNAM,WMS-L00031,141,141,0,RECEIVED
GR001317,001,PO001113,001,2025-05-06 10:00:00,FC_INCHEON,WMS-L00031,167,167,0,RECEIVED
GR001367,001,PO001157,001,2025-05-06 10:00:00,MFC_GANGNAM,WMS-L00033,24,24,0,PARTIAL
GR000124,001,PO000101,001,2025-05-07 10:00:00,FC_INCHEON,WMS-L00003,57,57,0,PARTIAL
GR000206,001,PO000171,001,2025-05-07 10:00:00,FC_INCHEON,WMS-L00005,211,200,11,PARTIAL
GR000320,002,PO000265,001,2025-05-07 10:00:00,FC_DONGTAN,WMS-L00008,79,79,0,PARTIAL
GR000361,001,PO000303,001,2025-05-07 10:00:00,FC_DONGTAN,WMS-L00009,229,229,0,PARTIAL
GR000463,001,PO000390,001,2025-05-07 10:00:00,FC_INCHEON,WMS-L00011,44,44,0,PARTIAL
GR000474,001,PO000400,001,2025-05-07 10:00:00,MFC_GANGNAM,WMS-L00012,133,133,0,RECEIVED
GR000653,002,PO000552,001,2025-05-07 10:00:00,FC_DONGTAN,WMS-L00016,26,26,0,RECEIVED
GR000724,001,PO000612,001,2025-05-07 10:00:00,MFC_GANGNAM,WMS-L00018,67,67,0,PARTIAL
GR000809,001,PO000687,001,2025-05-07 10:00:00,MFC_GANGNAM,WMS-L00020,93,0,93,REJECTED
GR001083,001,PO000917,001,2025-05-07 10:00:00,FC_DONGTAN,WMS-L00026,149,149,0,RECEIVED
GR000195,001,PO000160,001,2025-05-08 10:00:00,FC_DONGTAN,WMS-L00005,328,328,0,PARTIAL
GR000290,001,PO000241,001,2025-05-08 10:00:00,FC_INCHEON,WMS-L00007,144,144,0,RECEIVED
GR000333,001,PO000277,001,2025-05-08 10:00:00,FC_INCHEON,WMS-L00008,255,240,15,PARTIAL
GR000346,001,PO000290,001,2025-05-08 10:00:00,MFC_GANGNAM,WMS-L00009,111,111,0,PARTIAL
GR000516,001,PO000436,001,2025-05-08 10:00:00,MFC_GANGNAM,WMS-L00013,72,72,0,PARTIAL
GR000584,002,PO000496,001,2025-05-08 10:00:00,FC_INCHEON,WMS-L00014,20,20,0,RECEIVED
GR000740,001,PO000625,001,2025-05-08 10:00:00,FC_DONGTAN,WMS-L00018,186,186,0,RECEIVED
GR000823,001,PO000700,001,2025-05-08 10:00:00,FC_DONGTAN,WMS-L00020,83,83,0,PARTIAL
GR000874,001,PO000748,001,2025-05-08 10:00:00,FC_INCHEON,WMS-L00021,153,153,0,RECEIVED
GR001217,001,PO001026,001,2025-05-08 10:00:00,FC_DONGTAN,WMS-L00029,99,99,0,PARTIAL
GR001649,001,PO001406,001,2025-05-08 10:00:00,MFC_GANGNAM,WMS-L00040,45,45,0,RECEIVED
GR000005,001,PO000004,001,2025-05-09 10:00:00,MFC_GANGNAM,WMS-L00001,77,72,5,PARTIAL
GR000376,001,PO000316,001,2025-05-09 10:00:00,FC_INCHEON,WMS-L00009,238,238,0,RECEIVED
GR000420,001,PO000352,001,2025-05-09 10:00:00,FC_INCHEON,WMS-L00010,208,208,0,PARTIAL
GR000530,001,PO000449,001,2025-05-09 10:00:00,FC_DONGTAN,WMS-L00013,134,133,1,PARTIAL
GR000545,001,PO000462,001,2025-05-09 10:00:00,FC_INCHEON,WMS-L00013,104,104,0,RECEIVED
GR000767,001,PO000650,001,2025-05-09 10:00:00,MFC_GANGNAM,WMS-L00019,101,101,0,RECEIVED
GR000792,001,PO000674,001,2025-05-09 10:00:00,FC_INCHEON,WMS-L00019,105,105,0,PARTIAL
GR001256,001,PO001064,001,2025-05-09 10:00:00,FC_DONGTAN,WMS-L00030,108,108,0,RECEIVED
GR001368,002,PO001157,001,2025-05-09 10:00:00,MFC_GANGNAM,WMS-L00033,15,15,0,RECEIVED
GR001501,002,PO001272,001,2025-05-09 10:00:00,FC_DONGTAN,WMS-L00036,35,35,0,PARTIAL
GR000019,001,PO000017,001,2025-05-10 10:00:00,FC_DONGTAN,WMS-L00001,96,96,0,PARTIAL
GR000050,001,PO000042,001,2025-05-10 10:00:00,MFC_GANGNAM,WMS-L00002,116,116,0,RECEIVED
GR000076,001,PO000065,001,2025-05-10 10:00:00,FC_INCHEON,WMS-L00002,39,39,0,PARTIAL
GR000236,001,PO000194,001,2025-05-10 10:00:00,FC_DONGTAN,WMS-L00006,342,322,20,PARTIAL
GR000249,001,PO000205,001,2025-05-10 10:00:00,FC_INCHEON,WMS-L00006,136,136,0,PARTIAL
GR000403,001,PO000339,001,2025-05-10 10:00:00,FC_DONGTAN,WMS-L00010,339,339,0,RECEIVED
GR000450,001,PO000378,001,2025-05-10 10:00:00,FC_DONGTAN,WMS-L00011,72,72,0,RECEIVED
GR001157,001,PO000977,001,2025-05-10 10:00:00,MFC_GANGNAM,WMS-L00028,119,116,3,PARTIAL
GR001518,002,PO001285,001,2025-05-10 10:00:00,FC_INCHEON,WMS-L00036,28,28,0,RECEIVED
GR000094,001,PO000078,001,2025-05-11 10:00:00,MFC_GANGNAM,WMS-L00003,154,154,0,RECEIVED
GR000125,002,PO000101,001,2025-05-12 10:00:00,FC_INCHEON,WMS-L00003,66,66,0,PARTIAL
GR000483,001,PO000409,001,2025-05-12 10:00:00,FC_DONGTAN,WMS-L00012,166,165,1,PARTIAL
GR000695,002,PO000587,001,2025-05-12 10:00:00,FC_DONGTAN,WMS-L00017,77,77,0,PARTIAL
GR001274,001,PO001077,001,2025-05-12 10:00:00,FC_INCHEON,WMS-L00030,92,92,0,RECEIVED
GR001664,002,PO001419,001,2025-05-12 10:00:00,FC_DONGTAN,WMS-L00040,34,34,0,PARTIAL
GR000139,002,PO000112,001,2025-05-13 10:00:00,MFC_GANGNAM,WMS-L00004,54,54,0,RECEIVED
GR000904,001,PO000774,001,2025-05-13 10:00:00,FC_DONGTAN,WMS-L00022,107,107,0,PARTIAL
GR000951,001,PO000810,001,2025-05-13 10:00:00,FC_DONGTAN,WMS-L00023,168,168,0,PARTIAL
GR001140,001,PO000964,001,2025-05-13 10:00:00,FC_INCHEON,WMS-L00027,138,138,0,PARTIAL
GR001344,001,PO001135,001,2025-05-13 10:00:00,FC_DONGTAN,WMS-L00032,208,208,0,RECEIVED
GR001459,002,PO001235,001,2025-05-13 10:00:00,FC_DONGTAN,WMS-L00035,12,12,0,RECEIVED
GR000362,002,PO000303,001,2025-05-14 10:00:00,FC_DONGTAN,WMS-L00009,189,189,0,RECEIVED
GR000387,001,PO000326,001,2025-05-14 10:00:00,MFC_GANGNAM,WMS-L00010,152,152,0,RECEIVED
GR000921,001,PO000787,001,2025-05-14 10:00:00,FC_INCHEON,WMS-L00022,90,90,0,RECEIVED
GR000966,001,PO000821,001,2025-05-14 10:00:00,FC_INCHEON,WMS-L00023,109,109,0,PARTIAL
GR001026,001,PO000868,001,2025-05-14 10:00:00,MFC_GANGNAM,WMS-L00025,84,84,0,RECEIVED
GR001053,001,PO000892,001,2025-05-14 10:00:00,FC_INCHEON,WMS-L00025,74,74,0,PARTIAL
GR001329,001,PO001123,001,2025-05-14 10:00:00,MFC_GANGNAM,WMS-L00032,108,108,0,RECEIVED
GR000063,001,PO000054,001,2025-05-15 10:00:00,FC_DONGTAN,WMS-L00002,127,127,0,RECEIVED
GR001244,001,PO001052,001,2025-05-15 10:00:00,MFC_GANGNAM,WMS-L00030,48,48,0,PARTIAL
GR001417,001,PO001200,001,2025-05-15 10:00:00,FC_DONGTAN,WMS-L00034,86,86,0,PARTIAL
GR000111,001,PO000090,001,2025-05-16 10:00:00,FC_DONGTAN,WMS-L00003,198,198,0,PARTIAL
GR000696,001,PO000588,001,2025-05-16 10:00:00,FC_DONGTAN,WMS-L00017,108,102,6,PARTIAL
GR000952,002,PO000810,001,2025-05-16 10:00:00,FC_DONGTAN,WMS-L00023,84,84,0,RECEIVED
GR000979,001,PO000832,001,2025-05-16 10:00:00,MFC_GANGNAM,WMS-L00024,95,95,0,RECEIVED
GR001111,001,PO000942,001,2025-05-16 10:00:00,MFC_GANGNAM,WMS-L00027,66,66,0,PARTIAL
GR001189,001,PO001001,001,2025-05-16 10:00:00,FC_INCHEON,WMS-L00028,89,89,0,PARTIAL
GR000824,002,PO000700,001,2025-05-17 10:00:00,FC_DONGTAN,WMS-L00020,49,49,0,PARTIAL
GR001009,001,PO000856,001,2025-05-17 10:00:00,FC_INCHEON,WMS-L00024,85,85,0,PARTIAL
GR000077,002,PO000065,001,2025-05-18 10:00:00,FC_INCHEON,WMS-L00002,42,42,0,PARTIAL
GR000347,002,PO000290,001,2025-05-18 10:00:00,MFC_GANGNAM,WMS-L00009,95,95,0,RECEIVED
GR000499,001,PO000422,001,2025-05-18 10:00:00,FC_INCHEON,WMS-L00012,88,88,0,PARTIAL
GR000668,001,PO000564,001,2025-05-19 10:00:00,FC_INCHEON,WMS-L00016,43,43,0,PARTIAL
GR001404,001,PO001189,001,2025-05-21 10:00:00,MFC_GANGNAM,WMS-L00034,101,101,0,PARTIAL
GR000484,001,PO000410,001,2025-05-22 10:00:00,FC_DONGTAN,WMS-L00012,185,185,0,PARTIAL
GR001460,001,PO001236,001,2025-05-22 10:00:00,FC_DONGTAN,WMS-L00035,69,69,0,RECEIVED
GR000032,001,PO000029,001,2025-05-24 10:00:00,FC_INCHEON,WMS-L00001,84,84,0,RECEIVED
GR000709,001,PO000599,001,2025-05-24 10:00:00,FC_INCHEON,WMS-L00017,110,110,0,RECEIVED
GR001519,001,PO001286,001,2025-05-24 10:00:00,FC_INCHEON,WMS-L00036,54,54,0,RECEIVED
GR000140,001,PO000113,001,2025-05-25 10:00:00,MFC_GANGNAM,WMS-L00004,133,131,2,PARTIAL
GR001381,001,PO001170,001,2025-05-25 10:00:00,FC_DONGTAN,WMS-L00033,47,47,0,PARTIAL
GR001418,002,PO001200,001,2025-05-25 10:00:00,FC_DONGTAN,WMS-L00034,70,70,0,PARTIAL
GR000152,001,PO000125,001,2025-05-26 10:00:00,FC_DONGTAN,WMS-L00004,96,89,7,PARTIAL
GR000571,001,PO000485,001,2025-05-26 10:00:00,FC_DONGTAN,WMS-L00014,30,30,0,PARTIAL
GR001112,002,PO000942,001,2025-05-26 10:00:00,MFC_GANGNAM,WMS-L00027,48,48,0,RECEIVED
GR001446,001,PO001224,001,2025-05-26 10:00:00,MFC_GANGNAM,WMS-L00035,47,47,0,RECEIVED
GR001502,001,PO001273,001,2025-05-26 10:00:00,FC_DONGTAN,WMS-L00036,47,47,0,PARTIAL
GR001553,001,PO001320,001,2025-05-26 10:00:00,FC_INCHEON,WMS-L00037,77,77,0,RECEIVED
GR001382,002,PO001170,001,2025-05-27 10:00:00,FC_DONGTAN,WMS-L00033,16,16,0,RECEIVED
GR001472,001,PO001248,001,2025-05-27 10:00:00,FC_INCHEON,WMS-L00035,43,43,0,PARTIAL
GR001487,001,PO001261,001,2025-05-27 10:00:00,MFC_GANGNAM,WMS-L00036,40,40,0,RECEIVED
GR000572,002,PO000485,001,2025-05-29 10:00:00,FC_DONGTAN,WMS-L00014,12,12,0,PARTIAL
GR000620,001,PO000521,001,2025-05-29 10:00:00,FC_DONGTAN,WMS-L00015,139,139,0,PARTIAL
GR001503,002,PO001273,001,2025-05-29 10:00:00,FC_DONGTAN,WMS-L00036,31,31,0,RECEIVED
GR001580,001,PO001344,001,2025-05-29 10:00:00,FC_DONGTAN,WMS-L00038,41,41,0,PARTIAL
GR000849,001,PO000725,001,2025-05-31 10:00:00,MFC_GANGNAM,WMS-L00021,153,151,2,PARTIAL
GR000875,001,PO000749,001,2025-05-31 10:00:00,FC_INCHEON,WMS-L00021,153,153,0,PARTIAL
GR001084,001,PO000918,001,2025-05-31 10:00:00,FC_DONGTAN,WMS-L00026,75,75,0,PARTIAL
GR001565,001,PO001332,001,2025-05-31 10:00:00,MFC_GANGNAM,WMS-L00038,35,0,35,REJECTED
GR000182,001,PO000148,001,2025-06-01 10:00:00,MFC_GANGNAM,WMS-L00005,169,169,0,RECEIVED
GR000334,001,PO000278,001,2025-06-01 10:00:00,FC_INCHEON,WMS-L00008,264,244,20,PARTIAL
GR001099,001,PO000931,001,2025-06-01 10:00:00,FC_INCHEON,WMS-L00026,114,114,0,RECEIVED
GR001205,001,PO001014,001,2025-06-01 10:00:00,MFC_GANGNAM,WMS-L00029,62,62,0,RECEIVED
GR001369,001,PO001158,001,2025-06-01 10:00:00,MFC_GANGNAM,WMS-L00033,31,31,0,PARTIAL
GR001395,001,PO001181,001,2025-06-01 10:00:00,FC_INCHEON,WMS-L00033,36,36,0,PARTIAL
GR000020,001,PO000018,001,2025-06-02 10:00:00,FC_DONGTAN,WMS-L00001,117,117,0,RECEIVED
GR000291,001,PO000242,001,2025-06-02 10:00:00,FC_INCHEON,WMS-L00007,187,187,0,RECEIVED
GR000768,001,PO000651,001,2025-06-02 10:00:00,MFC_GANGNAM,WMS-L00019,78,75,3,PARTIAL
GR000781,001,PO000663,001,2025-06-02 10:00:00,FC_DONGTAN,WMS-L00019,162,162,0,PARTIAL
GR001419,001,PO001201,001,2025-06-02 10:00:00,FC_DONGTAN,WMS-L00034,109,109,0,PARTIAL
GR001675,001,PO001430,001,2025-06-02 10:00:00,FC_INCHEON,WMS-L00040,69,65,4,PARTIAL
GR000207,001,PO000172,001,2025-06-03 10:00:00,FC_INCHEON,WMS-L00005,191,188,3,PARTIAL
GR000348,001,PO000291,001,2025-06-03 10:00:00,MFC_GANGNAM,WMS-L00009,204,204,0,RECEIVED
GR000517,001,PO000437,001,2025-06-03 10:00:00,MFC_GANGNAM,WMS-L00013,95,95,0,RECEIVED
GR000825,001,PO000701,001,2025-06-03 10:00:00,FC_DONGTAN,WMS-L00020,166,156,10,PARTIAL
GR000862,001,PO000737,001,2025-06-03 10:00:00,FC_DONGTAN,WMS-L00021,260,245,15,PARTIAL
GR001218,001,PO001027,001,2025-06-03 10:00:00,FC_DONGTAN,WMS-L00029,95,90,5,PARTIAL
GR001232,001,PO001040,001,2025-06-03 10:00:00,FC_INCHEON,WMS-L00029,78,78,0,RECEIVED
GR001530,001,PO001297,001,2025-06-03 10:00:00,MFC_GANGNAM,WMS-L00037,63,63,0,RECEIVED
GR001607,001,PO001369,001,2025-06-03 10:00:00,MFC_GANGNAM,WMS-L00039,64,64,0,RECEIVED
GR001620,001,PO001382,001,2025-06-03 10:00:00,FC_DONGTAN,WMS-L00039,112,112,0,RECEIVED
GR000266,001,PO000218,001,2025-06-04 10:00:00,MFC_GANGNAM,WMS-L00007,130,130,0,PARTIAL
GR000305,001,PO000254,001,2025-06-04 10:00:00,MFC_GANGNAM,WMS-L00008,122,122,0,PARTIAL
GR000363,001,PO000304,001,2025-06-04 10:00:00,FC_DONGTAN,WMS-L00009,320,320,0,RECEIVED
GR000451,001,PO000379,001,2025-06-04 10:00:00,FC_DONGTAN,WMS-L00011,69,0,69,REJECTED
GR000546,001,PO000463,001,2025-06-04 10:00:00,FC_INCHEON,WMS-L00013,77,77,0,PARTIAL
GR000654,001,PO000553,001,2025-06-04 10:00:00,FC_DONGTAN,WMS-L00016,73,72,1,PARTIAL
GR001070,001,PO000905,001,2025-06-04 10:00:00,MFC_GANGNAM,WMS-L00026,95,95,0,RECEIVED
GR001420,002,PO001201,001,2025-06-04 10:00:00,FC_DONGTAN,WMS-L00034,58,58,0,RECEIVED
GR001593,001,PO001356,001,2025-06-04 10:00:00,FC_INCHEON,WMS-L00038,41,41,0,RECEIVED
GR000153,002,PO000125,001,2025-06-05 10:00:00,FC_DONGTAN,WMS-L00004,74,74,0,PARTIAL
GR000278,001,PO000230,001,2025-06-05 10:00:00,FC_DONGTAN,WMS-L00007,271,256,15,PARTIAL
GR000377,001,PO000317,001,2025-06-05 10:00:00,FC_INCHEON,WMS-L00009,295,295,0,RECEIVED
GR000421,001,PO000353,001,2025-06-05 10:00:00,FC_INCHEON,WMS-L00010,207,207,0,RECEIVED
GR000629,001,PO000531,001,2025-06-05 10:00:00,FC_INCHEON,WMS-L00015,60,58,2,PARTIAL
GR000725,001,PO000613,001,2025-06-05 10:00:00,MFC_GANGNAM,WMS-L00018,93,93,0,RECEIVED
GR000741,001,PO000626,001,2025-06-05 10:00:00,FC_DONGTAN,WMS-L00018,150,150,0,RECEIVED
GR001291,001,PO001091,001,2025-06-05 10:00:00,MFC_GANGNAM,WMS-L00031,149,149,0,RECEIVED
GR001581,002,PO001344,001,2025-06-05 10:00:00,FC_DONGTAN,WMS-L00038,22,22,0,RECEIVED
GR001650,001,PO001407,001,2025-06-05 10:00:00,MFC_GANGNAM,WMS-L00040,46,46,0,RECEIVED
GR000126,001,PO000102,001,2025-06-06 10:00:00,FC_INCHEON,WMS-L00003,197,197,0,RECEIVED
GR000306,002,PO000254,001,2025-06-06 10:00:00,MFC_GANGNAM,WMS-L00008,45,45,0,PARTIAL
GR000321,001,PO000266,001,2025-06-06 10:00:00,FC_DONGTAN,WMS-L00008,363,363,0,RECEIVED
GR000388,001,PO000327,001,2025-06-06 10:00:00,MFC_GANGNAM,WMS-L00010,177,177,0,RECEIVED
GR000437,001,PO000366,001,2025-06-06 10:00:00,MFC_GANGNAM,WMS-L00011,27,27,0,PARTIAL
GR000531,001,PO000450,001,2025-06-06 10:00:00,FC_DONGTAN,WMS-L00013,148,148,0,RECEIVED
GR000810,001,PO000688,001,2025-06-06 10:00:00,MFC_GANGNAM,WMS-L00020,91,91,0,RECEIVED
GR000836,001,PO000712,001,2025-06-06 10:00:00,FC_INCHEON,WMS-L00020,114,114,0,RECEIVED
GR001010,001,PO000857,001,2025-06-06 10:00:00,FC_INCHEON,WMS-L00024,118,114,4,PARTIAL
GR000006,001,PO000005,001,2025-06-07 10:00:00,MFC_GANGNAM,WMS-L00001,59,59,0,PARTIAL
GR000464,001,PO000391,001,2025-06-07 10:00:00,FC_INCHEON,WMS-L00011,52,52,0,RECEIVED
GR000621,002,PO000521,001,2025-06-07 10:00:00,FC_DONGTAN,WMS-L00015,65,65,0,RECEIVED
GR000710,001,PO000600,001,2025-06-07 10:00:00,FC_INCHEON,WMS-L00017,79,79,0,PARTIAL
GR000754,001,PO000639,001,2025-06-07 10:00:00,FC_INCHEON,WMS-L00018,113,113,0,RECEIVED
GR000793,001,PO000675,001,2025-06-07 10:00:00,FC_INCHEON,WMS-L00019,139,139,0,RECEIVED
GR000967,001,PO000822,001,2025-06-07 10:00:00,FC_INCHEON,WMS-L00023,159,159,0,RECEIVED
GR001038,001,PO000880,001,2025-06-07 10:00:00,FC_DONGTAN,WMS-L00025,112,112,0,RECEIVED
GR001085,002,PO000918,001,2025-06-07 10:00:00,FC_DONGTAN,WMS-L00026,83,83,0,RECEIVED
GR001158,001,PO000978,001,2025-06-07 10:00:00,MFC_GANGNAM,WMS-L00028,145,145,0,RECEIVED
GR000064,001,PO000055,001,2025-06-08 10:00:00,FC_DONGTAN,WMS-L00002,157,157,0,RECEIVED
GR000547,002,PO000463,001,2025-06-08 10:00:00,FC_INCHEON,WMS-L00013,43,43,0,RECEIVED
GR000697,001,PO000589,001,2025-06-08 10:00:00,FC_DONGTAN,WMS-L00017,81,81,0,PARTIAL
GR000996,001,PO000845,001,2025-06-08 10:00:00,FC_DONGTAN,WMS-L00024,188,188,0,PARTIAL
GR001113,001,PO000943,001,2025-06-08 10:00:00,MFC_GANGNAM,WMS-L00027,127,127,0,PARTIAL
GR001431,001,PO001211,001,2025-06-08 10:00:00,FC_INCHEON,WMS-L00034,63,59,4,PARTIAL
GR000051,001,PO000043,001,2025-06-09 10:00:00,MFC_GANGNAM,WMS-L00002,112,104,8,PARTIAL
GR000250,001,PO000206,001,2025-06-09 10:00:00,FC_INCHEON,WMS-L00006,192,192,0,RECEIVED
GR000404,001,PO000340,001,2025-06-09 10:00:00,FC_DONGTAN,WMS-L00010,305,305,0,RECEIVED
GR000585,001,PO000497,001,2025-06-09 10:00:00,FC_INCHEON,WMS-L00014,51,50,1,PARTIAL
GR000980,001,PO000833,001,2025-06-09 10:00:00,MFC_GANGNAM,WMS-L00024,31,31,0,PARTIAL
GR001173,001,PO000989,001,2025-06-09 10:00:00,FC_DONGTAN,WMS-L00028,117,112,5,PARTIAL
GR001257,001,PO001065,001,2025-06-09 10:00:00,FC_DONGTAN,WMS-L00030,116,116,0,RECEIVED
GR000112,001,PO000091,001,2025-06-10 10:00:00,FC_DONGTAN,WMS-L00003,218,218,0,PARTIAL
GR000698,002,PO000589,001,2025-06-10 10:00:00,FC_DONGTAN,WMS-L00017,27,27,0,PARTIAL
GR000769,002,PO000651,001,2025-06-10 10:00:00,MFC_GANGNAM,WMS-L00019,39,39,0,PARTIAL
GR000905,001,PO000775,001,2025-06-10 10:00:00,FC_DONGTAN,WMS-L00022,146,146,0,RECEIVED
GR001129,001,PO000953,001,2025-06-10 10:00:00,FC_DONGTAN,WMS-L00027,309,309,0,RECEIVED
GR001141,001,PO000965,001,2025-06-10 10:00:00,FC_INCHEON,WMS-L00027,140,140,0,PARTIAL
GR001432,002,PO001211,001,2025-06-10 10:00:00,FC_INCHEON,WMS-L00034,41,41,0,PARTIAL
GR000078,001,PO000066,001,2025-06-11 10:00:00,FC_INCHEON,WMS-L00002,98,98,0,RECEIVED
GR000095,001,PO000079,001,2025-06-11 10:00:00,MFC_GANGNAM,WMS-L00003,156,156,0,RECEIVED
GR000220,001,PO000183,001,2025-06-11 10:00:00,MFC_GANGNAM,WMS-L00006,164,164,0,RECEIVED
GR000680,001,PO000576,001,2025-06-11 10:00:00,MFC_GANGNAM,WMS-L00017,72,72,0,PARTIAL
GR001027,001,PO000869,001,2025-06-11 10:00:00,MFC_GANGNAM,WMS-L00025,40,40,0,PARTIAL
GR001190,001,PO001002,001,2025-06-11 10:00:00,FC_INCHEON,WMS-L00028,132,132,0,PARTIAL
GR001345,001,PO001136,001,2025-06-11 10:00:00,FC_DONGTAN,WMS-L00032,140,140,0,PARTIAL
GR000630,002,PO000531,001,2025-06-12 10:00:00,FC_INCHEON,WMS-L00015,69,69,0,PARTIAL
GR001275,001,PO001078,001,2025-06-12 10:00:00,FC_INCHEON,WMS-L00030,49,49,0,PARTIAL
GR000237,001,PO000195,001,2025-06-13 10:00:00,FC_DONGTAN,WMS-L00006,239,239,0,PARTIAL
GR000438,002,PO000366,001,2025-06-13 10:00:00,MFC_GANGNAM,WMS-L00011,12,12,0,RECEIVED
GR000669,001,PO000565,001,2025-06-13 10:00:00,FC_INCHEON,WMS-L00016,36,36,0,PARTIAL
GR001028,002,PO000869,001,2025-06-14 10:00:00,MFC_GANGNAM,WMS-L00025,39,39,0,RECEIVED
GR001054,001,PO000893,001,2025-06-14 10:00:00,FC_INCHEON,WMS-L00025,36,36,0,PARTIAL
GR001346,002,PO001136,001,2025-06-14 10:00:00,FC_DONGTAN,WMS-L00032,55,55,0,RECEIVED
