snapshot_datetime,center_id,wms_sku_code,on_hand_qty,reserved_qty,damaged_qty,quality_hold_qty,available_qty,stockout_flag
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00004,0,0,0,0,0,1
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00005,223,14,0,1,208,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00006,234,13,3,2,216,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00007,244,12,2,2,228,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00008,474,33,0,2,439,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00009,830,11,11,14,794,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00010,267,8,2,6,251,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00011,77,2,0,1,74,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00012,71,3,0,1,67,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00013,194,10,2,3,179,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00014,0,0,0,0,0,1
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00015,17,0,0,0,17,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00016,30,1,0,0,29,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00017,79,2,0,0,77,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00018,317,11,0,2,304,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00019,295,11,2,0,282,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00020,215,6,0,0,209,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00021,290,18,2,0,270,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00022,185,2,0,2,181,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00023,197,13,0,0,184,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00024,96,4,0,1,91,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00025,80,4,0,0,76,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00026,73,4,0,1,68,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00027,257,3,1,1,252,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00028,57,4,0,0,53,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00029,186,13,1,4,168,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00030,224,10,2,4,208,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00031,1,0,0,0,1,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00032,178,12,1,4,161,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00033,78,4,0,1,73,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00034,209,14,2,4,189,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00035,72,4,0,0,68,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00036,71,2,0,1,68,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00037,0,0,0,0,0,1
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00038,47,0,0,1,46,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00039,62,2,0,0,60,0
2025-06-16 08:00:00,FC_DONGTAN,WMS-L00040,41,0,0,0,41,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00001,42,0,0,0,42,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00002,92,1,0,1,90,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00003,161,4,0,0,157,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00004,0,0,0,0,0,1
2025-06-16 08:00:00,FC_INCHEON,WMS-L00005,378,13,5,5,355,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00006,160,4,0,3,153,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00007,363,6,5,4,348,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00008,358,10,2,3,343,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00009,474,35,3,3,433,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00010,227,4,0,0,223,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00011,39,1,0,0,38,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00012,35,1,0,0,34,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00013,221,10,2,0,209,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00014,37,0,0,0,37,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00015,26,0,0,0,26,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00016,26,0,0,0,26,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00017,51,1,0,1,49,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00018,172,8,0,2,162,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00019,186,12,2,3,169,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00020,80,1,0,1,78,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00021,265,11,0,2,252,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00022,174,7,1,0,166,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00023,108,6,0,0,102,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00024,95,6,1,1,87,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00025,14,0,0,0,14,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00026,218,4,0,4,210,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00027,99,7,1,1,90,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00028,94,1,0,1,92,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00029,122,9,1,0,112,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00030,151,1,1,1,148,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00031,144,5,0,0,139,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00032,0,0,0,0,0,1
2025-06-16 08:00:00,FC_INCHEON,WMS-L00033,70,3,0,0,67,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00034,69,1,0,1,67,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00035,82,1,0,1,80,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00036,81,4,0,1,76,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00037,24,1,0,0,23,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00038,27,2,0,0,25,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00039,76,5,0,1,70,0
2025-06-16 08:00:00,FC_INCHEON,WMS-L00040,111,6,1,2,102,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00001,66,4,0,1,61,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00002,256,17,0,4,235,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00003,142,8,1,1,132,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00004,39,2,0,0,37,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00005,168,2,0,2,164,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00006,127,5,0,1,121,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00007,288,16,0,6,266,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00008,299,9,1,7,282,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00009,499,28,4,2,465,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00010,131,10,1,0,120,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00011,99,7,0,1,91,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00012,0,0,0,0,0,1
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00013,152,11,0,0,141,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00014,0,0,0,0,0,1
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00015,0,0,0,0,0,1
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00016,0,0,0,0,0,1
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00017,22,0,0,0,22,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00018,204,12,1,1,190,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00019,200,15,2,2,181,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00020,114,2,0,0,112,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00021,204,6,2,5,191,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00022,69,3,0,1,65,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00023,0,0,0,0,0,1
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00024,44,3,0,0,41,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00025,143,7,0,1,135,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00026,152,5,0,3,144,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00027,81,3,0,0,78,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00028,147,7,1,3,136,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00029,112,8,1,0,103,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00030,61,3,0,0,58,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00031,111,2,0,2,107,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00032,63,1,0,0,62,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00033,18,1,0,0,17,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00034,2,0,0,0,2,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00035,126,2,0,2,122,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00036,25,0,0,0,25,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00037,41,1,0,0,40,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00038,6,0,0,0,6,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00039,103,3,0,1,99,0
2025-06-16 08:00:00,MFC_GANGNAM,WMS-L00040,101,6,1,0,94,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00001,39,2,0,0,37,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00002,136,3,0,2,131,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00003,275,13,1,2,259,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00004,0,0,0,0,0,1
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00005,145,1,1,1,142,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00006,193,14,0,2,177,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00007,205,2,2,2,199,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00008,422,33,6,0,383,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00009,747,48,7,11,681,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00010,196,6,2,1,187,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00011,50,2,0,0,48,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00012,26,1,0,0,25,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00013,160,8,0,0,152,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00014,0,0,0,0,0,1
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00015,0,0,0,0,0,1
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00016,3,0,0,0,3,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00017,22,1,0,0,21,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00018,276,5,3,4,264,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00019,267,21,1,5,240,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00020,190,4,0,1,185,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00021,249,12,0,2,235,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00022,145,9,0,3,133,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00023,150,5,0,1,144,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00024,58,1,0,0,57,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00025,54,2,0,0,52,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00026,31,1,0,0,30,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00027,211,16,1,1,193,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00028,91,3,0,0,88,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00029,145,4,2,2,137,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00030,195,2,2,1,190,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00031,0,0,0,0,0,1
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00032,132,8,1,3,120,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00033,63,3,0,0,60,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00034,159,11,1,0,147,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00035,66,2,0,0,64,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00036,99,2,0,0,97,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00037,89,2,0,0,87,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00038,28,1,0,0,27,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00039,43,3,0,0,40,0
2025-06-23 08:00:00,FC_DONGTAN,WMS-L00040,25,1,0,0,24,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00001,26,0,0,0,26,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00002,80,2,0,0,78,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00003,129,4,1,0,124,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00004,0,0,0,0,0,1
2025-06-23 08:00:00,FC_INCHEON,WMS-L00005,313,6,4,7,296,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00006,136,4,1,2,129,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00007,328,26,1,7,294,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00008,298,19,3,2,274,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00009,409,22,0,2,385,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00010,180,3,2,2,173,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00011,31,0,0,0,31,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00012,1,0,0,0,1,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00013,200,3,1,3,193,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00014,61,3,0,0,58,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00015,0,0,0,0,0,1
2025-06-23 08:00:00,FC_INCHEON,WMS-L00016,10,0,0,0,10,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00017,29,0,0,0,29,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00018,159,10,2,0,147,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00019,165,8,1,1,155,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00020,58,0,0,1,57,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00021,235,16,2,1,216,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00022,199,4,2,0,193,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00023,82,5,0,0,77,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00024,60,0,0,0,60,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00025,31,2,0,0,29,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00026,190,8,0,0,182,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00027,59,1,0,0,58,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00028,120,7,0,1,112,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00029,104,5,0,1,98,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00030,143,3,0,2,138,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00031,114,8,0,0,106,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00032,0,0,0,0,0,1
2025-06-23 08:00:00,FC_INCHEON,WMS-L00033,87,3,0,2,82,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00034,41,1,0,0,40,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00035,123,5,1,2,115,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00036,69,3,0,1,65,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00037,66,4,0,1,61,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00038,19,0,0,0,19,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00039,52,0,0,0,52,0
2025-06-23 08:00:00,FC_INCHEON,WMS-L00040,100,5,1,2,92,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00001,52,2,0,0,50,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00002,243,11,1,4,227,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00003,105,6,0,1,98,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00004,7,0,0,0,7,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00005,128,8,0,1,119,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00006,85,1,0,1,83,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00007,263,10,3,5,245,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00008,265,9,1,5,250,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00009,441,22,3,5,411,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00010,78,4,0,0,74,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00011,92,7,0,0,85,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00012,0,0,0,0,0,1
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00013,134,6,1,3,124,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00014,29,1,0,0,28,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00015,0,0,0,0,0,1
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00016,0,0,0,0,0,1
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00017,64,2,0,0,62,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00018,175,4,0,3,168,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00019,172,2,0,1,169,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00020,106,7,0,2,97,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00021,171,10,1,1,159,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00022,56,1,0,0,55,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00023,0,0,0,0,0,1
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00024,22,1,0,0,21,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00025,125,5,0,1,119,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00026,139,5,1,0,133,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00027,53,1,0,1,51,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00028,121,1,1,1,118,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00029,98,6,1,2,89,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00030,51,3,0,0,48,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00031,89,6,0,1,82,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00032,37,0,0,0,37,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00033,10,0,0,0,10,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00034,0,0,0,0,0,1
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00035,122,3,1,1,117,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00036,59,2,0,1,56,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00037,27,0,0,0,27,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00038,2,0,0,0,2,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00039,87,5,0,1,81,0
2025-06-23 08:00:00,MFC_GANGNAM,WMS-L00040,93,4,1,2,86,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00001,14,1,0,0,13,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00002,111,2,0,0,109,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00003,217,6,0,4,207,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00004,0,0,0,0,0,1
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00005,75,5,0,1,69,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00006,134,2,1,1,130,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00007,156,8,0,3,145,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00008,348,13,1,2,332,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00009,660,31,8,1,620,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00010,113,4,1,0,108,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00011,38,2,0,0,36,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00012,1,0,0,0,1,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00013,130,2,0,3,125,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00014,53,3,0,0,50,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00015,0,0,0,0,0,1
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00016,0,0,0,0,0,1
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00017,1,0,0,0,1,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00018,239,8,2,0,229,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00019,254,2,0,3,249,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00020,170,3,1,1,165,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00021,208,4,2,0,202,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00022,117,8,1,0,108,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00023,99,3,0,0,96,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00024,32,2,0,0,30,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00025,26,0,0,0,26,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00026,6,0,0,0,6,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00027,155,7,0,3,145,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00028,37,0,0,0,37,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00029,232,8,2,5,217,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00030,182,9,0,0,173,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00031,0,0,0,0,0,1
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00032,86,4,0,1,81,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00033,116,6,0,2,108,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00034,116,3,0,0,113,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00035,105,8,1,0,96,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00036,113,7,1,2,103,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00037,70,4,0,0,66,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00038,16,0,0,0,16,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00039,15,1,0,0,14,0
2025-06-30 08:00:00,FC_DONGTAN,WMS-L00040,13,0,0,0,13,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00001,9,0,0,0,9,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00002,60,3,0,0,57,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00003,97,5,1,0,91,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00004,0,0,0,0,0,1
2025-06-30 08:00:00,FC_INCHEON,WMS-L00005,269,20,0,4,245,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00006,76,3,0,0,73,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00007,297,3,3,1,290,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00008,252,13,1,4,234,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00009,357,9,2,3,343,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00010,130,3,1,1,125,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00011,25,0,0,0,25,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00012,0,0,0,0,0,1
2025-06-30 08:00:00,FC_INCHEON,WMS-L00013,176,5,2,0,169,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00014,59,0,0,0,59,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00015,26,0,0,0,26,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00016,0,0,0,0,0,1
2025-06-30 08:00:00,FC_INCHEON,WMS-L00017,4,0,0,0,4,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00018,149,9,1,1,138,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00019,151,10,0,2,139,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00020,44,2,0,0,42,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00021,209,3,0,3,203,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00022,180,12,0,2,166,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00023,44,2,0,0,42,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00024,40,0,0,0,40,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00025,8,0,0,0,8,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00026,270,21,3,3,243,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00027,27,0,0,0,27,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00028,93,1,0,0,92,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00029,87,2,0,1,84,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00030,129,3,0,2,124,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00031,63,1,0,0,62,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00032,0,0,0,0,0,1
2025-06-30 08:00:00,FC_INCHEON,WMS-L00033,83,3,1,0,79,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00034,18,0,0,0,18,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00035,117,7,1,1,108,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00036,55,2,0,0,53,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00037,51,2,0,0,49,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00038,5,0,0,0,5,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00039,117,4,0,2,111,0
2025-06-30 08:00:00,FC_INCHEON,WMS-L00040,92,2,0,0,90,0
2025-06-30 08:00:00,MFC_GANGNAM,WMS-L00001,71,1,0,0,70,0
2025-06-30 08:00:00,MFC_GANGNAM,WMS-L00002,230,8,3,5,214,0
2025-06-30 08:00:00,MFC_GANGNAM,WMS-L00003,77,2,0,1,74,0
2025-06-30 08:00:00,MFC_GANGNAM,WMS-L00004,105,2,0,2,101,0
2025-06-30 08:00:00,MFC_GANGNAM,WMS-L00005,274,17,0,1,256,0
2025-06-30 08:00:00,MFC_GANGNAM,WMS-L00006,55,3,0,0,52,0
2025-06-30 08:00:00,MFC_GANGNAM,WMS-L00007,221,4,0,4,213,0
